# Discharge.Daily_Mean_Discharge@SFCR.EntireRecord.csv generated at 2023-04-25 17:07:32 (UTC+00:00) by AQUARIUS Time-Series 22.4.76.0,,,,,
# ,,,,,
# Time-series identifier: Discharge.Daily Mean Discharge@SFCR,,,,,
# Location: South Fish Creek at Colby Rd.,,,,,
# UTC offset: (UTC-05:00),,,,,
# Value units: ft^3/s,,,,,
# Value parameter: Discharge,,,,,
# Interpolation type: Succeeding Constant,,,,,
# Time-series type: Derived,,,,,
# ,,,,,
# Export options: Corrected signal from Beginning of Record to End of Record,,,,,
# ,,,,,
# CSV data starts at line 15.,,,,,
# ,,,,,
ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2018-09-13T05:00:00Z,9/13/2018 0:00,4.828205378,Working,51,
2018-09-14T05:00:00Z,9/14/2018 0:00,5.469433965,Working,51,
2018-09-15T05:00:00Z,9/15/2018 0:00,4.543152093,Working,51,
2018-09-16T05:00:00Z,9/16/2018 0:00,3.094016274,Working,51,
2018-09-17T05:00:00Z,9/17/2018 0:00,1.798759579,Working,51,
2018-09-18T05:00:00Z,9/18/2018 0:00,4.625588323,Working,51,
2018-09-19T05:00:00Z,9/19/2018 0:00,1.583529656,Working,51,
2018-09-20T05:00:00Z,9/20/2018 0:00,2.667073727,Working,51,
2018-09-21T05:00:00Z,9/21/2018 0:00,113.0219779,Working,51,
2018-09-22T05:00:00Z,9/22/2018 0:00,48.43888493,Working,51,
2018-09-23T05:00:00Z,9/23/2018 0:00,27.06451377,Working,51,
2018-09-24T05:00:00Z,9/24/2018 0:00,19.82292377,Working,51,
2018-09-25T05:00:00Z,9/25/2018 0:00,83.65274093,Working,51,
2018-09-26T05:00:00Z,9/26/2018 0:00,58.38057201,Working,51,
2018-09-27T05:00:00Z,9/27/2018 0:00,33.38659838,Working,51,
2018-09-28T05:00:00Z,9/28/2018 0:00,30.50359611,Working,51,
2018-09-29T05:00:00Z,9/29/2018 0:00,23.92139061,Working,51,
2018-09-30T05:00:00Z,9/30/2018 0:00,14.74535125,Working,51,
2018-10-01T05:00:00Z,10/1/2018 0:00,10.8126191,Working,51,
2018-10-02T05:00:00Z,10/2/2018 0:00,7.084268075,Working,51,
2018-10-03T05:00:00Z,10/3/2018 0:00,9.87028354,Working,51,
2018-10-04T05:00:00Z,10/4/2018 0:00,26.52497918,Working,51,
2018-10-05T05:00:00Z,10/5/2018 0:00,27.77240117,Working,51,
2018-10-06T05:00:00Z,10/6/2018 0:00,31.31679072,Working,51,
2018-10-07T05:00:00Z,10/7/2018 0:00,17.78679931,Working,51,
2018-10-08T05:00:00Z,10/8/2018 0:00,39.53542462,Working,51,
2018-10-09T05:00:00Z,10/9/2018 0:00,277.4995067,Working,51,
2018-10-10T05:00:00Z,10/10/2018 0:00,731.9111786,Working,51,
2018-10-11T05:00:00Z,10/11/2018 0:00,336.1784662,Working,51,
2018-10-12T05:00:00Z,10/12/2018 0:00,92.20755607,Working,51,
2018-10-13T05:00:00Z,10/13/2018 0:00,41.51545098,Working,51,
2018-10-14T05:00:00Z,10/14/2018 0:00,25.20130551,Working,51,
2018-10-15T05:00:00Z,10/15/2018 0:00,16.45736627,Working,51,
2018-10-16T05:00:00Z,10/16/2018 0:00,10.83650025,Working,51,
2018-10-17T05:00:00Z,10/17/2018 0:00,7.125397273,Working,51,
2018-10-18T05:00:00Z,10/18/2018 0:00,4.764413843,Working,51,
2018-10-19T05:00:00Z,10/19/2018 0:00,3.62740844,Working,51,
2018-10-20T05:00:00Z,10/20/2018 0:00,3.253780596,Working,51,
2018-10-21T05:00:00Z,10/21/2018 0:00,3.039094465,Working,51,
2018-10-22T05:00:00Z,10/22/2018 0:00,3.001815102,Working,51,
2018-10-23T05:00:00Z,10/23/2018 0:00,2.582664499,Working,51,
2018-10-24T05:00:00Z,10/24/2018 0:00,2.162888773,Working,51,
2018-10-25T05:00:00Z,10/25/2018 0:00,1.812733404,Working,51,
2018-10-26T05:00:00Z,10/26/2018 0:00,1.87204026,Working,51,
2018-10-27T05:00:00Z,10/27/2018 0:00,1.831149579,Working,51,
2018-10-28T05:00:00Z,10/28/2018 0:00,13.06067511,Working,51,
2018-10-29T05:00:00Z,10/29/2018 0:00,32.02904141,Working,51,
2018-10-30T05:00:00Z,10/30/2018 0:00,17.88974935,Working,51,
2018-10-31T05:00:00Z,10/31/2018 0:00,16.71502955,Working,51,
2018-11-01T05:00:00Z,11/1/2018 0:00,10.26739728,Working,51,
2018-11-02T05:00:00Z,11/2/2018 0:00,6.172089929,Working,51,
2018-11-03T05:00:00Z,11/3/2018 0:00,4.266809005,Working,51,
2018-11-04T05:00:00Z,11/4/2018 0:00,21.4057481,Working,51,
2018-11-05T05:00:00Z,11/5/2018 0:00,133.7812303,Working,51,
2018-11-06T05:00:00Z,11/6/2018 0:00,115.8866184,Working,51,
2018-11-07T05:00:00Z,11/7/2018 0:00,77.62411101,Working,51,
2018-11-08T05:00:00Z,11/8/2018 0:00,32.22024488,Working,51,
2018-11-09T05:00:00Z,11/9/2018 0:00,16.79529688,Working,51,
2018-11-10T05:00:00Z,11/10/2018 0:00,10.71445046,Working,51,
2018-11-11T05:00:00Z,11/11/2018 0:00,7.651736108,Working,51,
2018-11-12T05:00:00Z,11/12/2018 0:00,5.95483921,Working,51,
2018-11-13T05:00:00Z,11/13/2018 0:00,4.439750236,Working,51,
2018-11-14T05:00:00Z,11/14/2018 0:00,2.987658411,Working,51,
2018-11-15T05:00:00Z,11/15/2018 0:00,2.55073345,Working,51,
2018-11-16T05:00:00Z,11/16/2018 0:00,2.939193608,Working,51,
2018-11-17T05:00:00Z,11/17/2018 0:00,2.585338294,Working,51,
2018-11-18T05:00:00Z,11/18/2018 0:00,1.6061511,Working,51,
2018-11-19T05:00:00Z,11/19/2018 0:00,1.242292549,Working,51,
2018-11-20T05:00:00Z,11/20/2018 0:00,1.214446936,Working,51,
2018-11-21T05:00:00Z,11/21/2018 0:00,1.15685393,Working,51,
2018-11-22T05:00:00Z,11/22/2018 0:00,0.983244544,Working,51,
2018-11-23T05:00:00Z,11/23/2018 0:00,1.105912604,Working,51,
2018-11-24T05:00:00Z,11/24/2018 0:00,106.359386,Working,51,
2018-11-25T05:00:00Z,11/25/2018 0:00,74.93765679,Working,51,
2018-11-26T05:00:00Z,11/26/2018 0:00,18.84112426,Working,51,
2018-11-27T05:00:00Z,11/27/2018 0:00,7.633288133,Working,51,
2018-11-28T05:00:00Z,11/28/2018 0:00,3.812594383,Working,51,
2018-11-29T05:00:00Z,11/29/2018 0:00,1.989327699,Working,51,
2018-11-30T05:00:00Z,11/30/2018 0:00,1.569468743,Working,51,
2018-12-01T05:00:00Z,12/1/2018 0:00,1.437244271,Working,51,
2018-12-02T05:00:00Z,12/2/2018 0:00,1.55688827,Working,51,
2018-12-03T05:00:00Z,12/3/2018 0:00,1.541001054,Working,51,
2018-12-04T05:00:00Z,12/4/2018 0:00,1.222193148,Working,51,
2018-12-05T05:00:00Z,12/5/2018 0:00,0.991633725,Working,51,
2018-12-06T05:00:00Z,12/6/2018 0:00,0.851281615,Working,51,
2018-12-07T05:00:00Z,12/7/2018 0:00,0.462893224,Working,51,
2018-12-08T05:00:00Z,12/8/2018 0:00,0.369597863,Working,51,
2018-12-09T05:00:00Z,12/9/2018 0:00,0.310634951,Working,51,
2018-12-10T05:00:00Z,12/10/2018 0:00,0.239181366,Working,51,
2018-12-11T05:00:00Z,12/11/2018 0:00,0.201705983,Working,51,
2018-12-12T05:00:00Z,12/12/2018 0:00,0.20815092,Working,51,
2018-12-13T05:00:00Z,12/13/2018 0:00,0.223395191,Working,51,
2018-12-14T05:00:00Z,12/14/2018 0:00,0.274779752,Working,51,
2018-12-15T05:00:00Z,12/15/2018 0:00,0.192000902,Working,3,
2018-12-16T05:00:00Z,12/16/2018 0:00,0.253236342,Working,3,
2018-12-17T05:00:00Z,12/17/2018 0:00,0.532136752,Working,3,
2018-12-18T05:00:00Z,12/18/2018 0:00,0.049427568,Working,3,
2018-12-19T05:00:00Z,12/19/2018 0:00,0.064349669,Working,3,
2018-12-20T05:00:00Z,12/20/2018 0:00,0.039652543,Working,3,
2018-12-21T05:00:00Z,12/21/2018 0:00,0.082287098,Working,3,
2018-12-22T05:00:00Z,12/22/2018 0:00,0.098576439,Working,3,
2018-12-23T05:00:00Z,12/23/2018 0:00,0.109790925,Working,3,
2018-12-24T05:00:00Z,12/24/2018 0:00,1.236974713,Working,3,
2018-12-25T05:00:00Z,12/25/2018 0:00,2.47521503,Working,3,
2018-12-26T05:00:00Z,12/26/2018 0:00,3.572231637,Working,3,
2018-12-27T05:00:00Z,12/27/2018 0:00,0.159497998,Working,3,
2018-12-28T05:00:00Z,12/28/2018 0:00,1.719204853,Working,3,
2018-12-29T05:00:00Z,12/29/2018 0:00,8.071809891,Working,3,
2018-12-30T05:00:00Z,12/30/2018 0:00,2.263376269,Working,3,
2018-12-31T05:00:00Z,12/31/2018 0:00,2.111443978,Working,3,
2019-01-01T05:00:00Z,1/1/2019 0:00,9.689316977,Working,3,
2019-01-02T05:00:00Z,1/2/2019 0:00,1.440512018,Working,3,
2019-01-03T05:00:00Z,1/3/2019 0:00,0.115131693,Working,3,
2019-01-04T05:00:00Z,1/4/2019 0:00,0.004108911,Working,3,
2019-01-05T05:00:00Z,1/5/2019 0:00,0.204876059,Working,3,
2019-01-06T05:00:00Z,1/6/2019 0:00,2.036690678,Working,3,
2019-01-07T05:00:00Z,1/7/2019 0:00,0.011082072,Working,3,
2019-01-08T05:00:00Z,1/8/2019 0:00,0.329698022,Working,3,
2019-01-09T05:00:00Z,1/9/2019 0:00,7.211477032,Working,3,
2019-01-10T05:00:00Z,1/10/2019 0:00,10.90639543,Working,3,
2019-01-11T05:00:00Z,1/11/2019 0:00,5.42608531,Working,3,
2019-01-12T05:00:00Z,1/12/2019 0:00,8.110653476,Working,3,
2019-01-13T05:00:00Z,1/13/2019 0:00,5.073943516,Working,3,
2019-01-14T05:00:00Z,1/14/2019 0:00,1.723552595,Working,3,
2019-01-15T05:00:00Z,1/15/2019 0:00,0.645509767,Working,3,
2019-01-16T05:00:00Z,1/16/2019 0:00,3.829213257,Working,3,
2019-01-17T05:00:00Z,1/17/2019 0:00,1.904198261,Working,3,
2019-01-18T05:00:00Z,1/18/2019 0:00,2.076076963,Working,3,
2019-01-19T05:00:00Z,1/19/2019 0:00,6.778414393,Working,3,
2019-01-20T05:00:00Z,1/20/2019 0:00,6.853755913,Working,3,
2019-01-21T05:00:00Z,1/21/2019 0:00,8.866056176,Working,3,
2019-01-22T05:00:00Z,1/22/2019 0:00,6.689959659,Working,3,
2019-01-23T05:00:00Z,1/23/2019 0:00,1.304549133,Working,3,
2019-01-24T05:00:00Z,1/24/2019 0:00,0.434643863,Working,3,
2019-01-25T05:00:00Z,1/25/2019 0:00,0.839820019,Working,3,
2019-01-26T05:00:00Z,1/26/2019 0:00,1.183230645,Working,3,
2019-01-27T05:00:00Z,1/27/2019 0:00,1.133846268,Working,3,
2019-01-28T05:00:00Z,1/28/2019 0:00,4.377221229,Working,3,
2019-01-29T05:00:00Z,1/29/2019 0:00,0.316340862,Working,3,
2019-01-30T05:00:00Z,1/30/2019 0:00,1.001076172,Working,3,
2019-01-31T05:00:00Z,1/31/2019 0:00,3.49038801,Working,3,
2019-02-01T05:00:00Z,2/1/2019 0:00,15.28561245,Working,3,
2019-02-02T05:00:00Z,2/2/2019 0:00,7.679017376,Working,3,
2019-02-03T05:00:00Z,2/3/2019 0:00,1.321317041,Working,3,
2019-02-04T05:00:00Z,2/4/2019 0:00,1.085441447,Working,3,
2019-02-05T05:00:00Z,2/5/2019 0:00,4.475777941,Working,3,
2019-02-06T05:00:00Z,2/6/2019 0:00,3.622566774,Working,3,
2019-02-07T05:00:00Z,2/7/2019 0:00,1.425807341,Working,3,
2019-02-08T05:00:00Z,2/8/2019 0:00,7.506861011,Working,3,
2019-02-09T05:00:00Z,2/9/2019 0:00,31.13174491,Working,3,
2019-02-10T05:00:00Z,2/10/2019 0:00,20.98743803,Working,3,
2019-02-11T05:00:00Z,2/11/2019 0:00,11.38940636,Working,3,
2019-02-12T05:00:00Z,2/12/2019 0:00,1.56155926,Working,3,
2019-02-13T05:00:00Z,2/13/2019 0:00,0.373725442,Working,3,
2019-02-14T05:00:00Z,2/14/2019 0:00,0.017648979,Working,3,
2019-02-15T05:00:00Z,2/15/2019 0:00,1.327471814,Working,3,
2019-02-16T05:00:00Z,2/16/2019 0:00,5.023273808,Working,3,
2019-02-17T05:00:00Z,2/17/2019 0:00,5.266317775,Working,3,
2019-02-18T05:00:00Z,2/18/2019 0:00,12.47264056,Working,3,
2019-02-19T05:00:00Z,2/19/2019 0:00,14.38392808,Working,3,
2019-02-20T05:00:00Z,2/20/2019 0:00,3.529081071,Working,3,
2019-02-21T05:00:00Z,2/21/2019 0:00,4.952813078,Working,3,
2019-02-22T05:00:00Z,2/22/2019 0:00,11.86384083,Working,3,
2019-02-23T05:00:00Z,2/23/2019 0:00,3.077053857,Working,3,
2019-02-24T05:00:00Z,2/24/2019 0:00,0.427437224,Working,3,
2019-02-25T05:00:00Z,2/25/2019 0:00,13.4915479,Working,3,
2019-02-26T05:00:00Z,2/26/2019 0:00,17.79817911,Working,3,
2019-02-27T05:00:00Z,2/27/2019 0:00,6.60673141,Working,3,
2019-02-28T05:00:00Z,2/28/2019 0:00,2.717419223,Working,3,
2019-03-01T05:00:00Z,3/1/2019 0:00,4.538977786,Working,3,
2019-03-02T05:00:00Z,3/2/2019 0:00,9.117548278,Working,3,
2019-03-03T05:00:00Z,3/3/2019 0:00,5.596900763,Working,3,
2019-03-04T05:00:00Z,3/4/2019 0:00,1.652265214,Working,3,
2019-03-05T05:00:00Z,3/5/2019 0:00,3.859976119,Working,3,
2019-03-06T05:00:00Z,3/6/2019 0:00,5.676897928,Working,3,
2019-03-07T05:00:00Z,3/7/2019 0:00,9.720537597,Working,3,
2019-03-08T05:00:00Z,3/8/2019 0:00,6.670121923,Working,3,
2019-03-09T05:00:00Z,3/9/2019 0:00,2.207825465,Working,3,
2019-03-10T05:00:00Z,3/10/2019 0:00,1.234749148,Working,3,
2019-03-11T05:00:00Z,3/11/2019 0:00,7.710746579,Working,3,
2019-03-12T05:00:00Z,3/12/2019 0:00,3.200075923,Working,3,
2019-03-13T05:00:00Z,3/13/2019 0:00,0.055281897,Working,3,
2019-03-14T05:00:00Z,3/14/2019 0:00,0.345886984,Working,3,
2019-03-15T05:00:00Z,3/15/2019 0:00,13.03808022,Working,3,
2019-03-16T05:00:00Z,3/16/2019 0:00,19.90831954,Working,3,
2019-03-17T05:00:00Z,3/17/2019 0:00,18.28687511,Working,3,
2019-03-18T05:00:00Z,3/18/2019 0:00,29.61430166,Working,3,
2019-03-19T05:00:00Z,3/19/2019 0:00,26.60852935,Working,3,
2019-03-20T05:00:00Z,3/20/2019 0:00,29.50024053,Working,3,
2019-03-21T05:00:00Z,3/21/2019 0:00,118.0529383,Working,3,
2019-03-22T05:00:00Z,3/22/2019 0:00,210.2333955,Working,51,
2019-03-23T05:00:00Z,3/23/2019 0:00,125.407923,Working,51,
2019-03-24T05:00:00Z,3/24/2019 0:00,175.4338392,Working,51,
2019-03-25T05:00:00Z,3/25/2019 0:00,138.0622186,Working,51,
2019-03-26T05:00:00Z,3/26/2019 0:00,101.0111735,Working,51,
2019-03-27T05:00:00Z,3/27/2019 0:00,318.5186216,Working,51,
2019-03-28T05:00:00Z,3/28/2019 0:00,415.486057,Working,51,
2019-03-29T05:00:00Z,3/29/2019 0:00,207.8326803,Working,51,
2019-03-30T05:00:00Z,3/30/2019 0:00,89.40660847,Working,51,
2019-03-31T05:00:00Z,3/31/2019 0:00,42.14386277,Working,51,
2019-04-01T05:00:00Z,4/1/2019 0:00,17.18893481,Working,51,
2019-04-02T05:00:00Z,4/2/2019 0:00,19.98209049,Working,51,
2019-04-03T05:00:00Z,4/3/2019 0:00,48.04017308,Working,51,
2019-04-04T05:00:00Z,4/4/2019 0:00,34.50483083,Working,51,
2019-04-05T05:00:00Z,4/5/2019 0:00,24.00018732,Working,51,
2019-04-06T05:00:00Z,4/6/2019 0:00,52.2805437,Working,51,
2019-04-07T05:00:00Z,4/7/2019 0:00,184.0218771,Working,51,
2019-04-08T05:00:00Z,4/8/2019 0:00,126.0802553,Working,51,
2019-04-09T05:00:00Z,4/9/2019 0:00,38.75377972,Working,51,
2019-04-10T05:00:00Z,4/10/2019 0:00,11.13767147,Working,51,
2019-04-11T05:00:00Z,4/11/2019 0:00,3.996645464,Working,51,
2019-04-12T05:00:00Z,4/12/2019 0:00,1.433407747,Working,51,
2019-04-13T05:00:00Z,4/13/2019 0:00,0.686445044,Working,51,
2019-04-14T05:00:00Z,4/14/2019 0:00,21.93283624,Working,51,
2019-04-15T05:00:00Z,4/15/2019 0:00,32.19455477,Working,51,
2019-04-16T05:00:00Z,4/16/2019 0:00,22.89997466,Working,51,
2019-04-17T05:00:00Z,4/17/2019 0:00,75.78785138,Working,51,
2019-04-18T05:00:00Z,4/18/2019 0:00,204.1398992,Working,51,
2019-04-19T05:00:00Z,4/19/2019 0:00,41.8692752,Working,51,
2019-04-20T05:00:00Z,4/20/2019 0:00,18.22388931,Working,51,
2019-04-21T05:00:00Z,4/21/2019 0:00,48.88033459,Working,51,
2019-04-22T05:00:00Z,4/22/2019 0:00,636.9110722,Working,51,
2019-04-23T05:00:00Z,4/23/2019 0:00,199.6978679,Working,51,
2019-04-24T05:00:00Z,4/24/2019 0:00,38.57192454,Working,51,
2019-04-25T05:00:00Z,4/25/2019 0:00,14.87229747,Working,51,
2019-04-26T05:00:00Z,4/26/2019 0:00,7.723781639,Working,51,
2019-04-27T05:00:00Z,4/27/2019 0:00,3.616221068,Working,51,
2019-04-28T05:00:00Z,4/28/2019 0:00,1.826955032,Working,51,
2019-04-29T05:00:00Z,4/29/2019 0:00,1.713205766,Working,51,
2019-04-30T05:00:00Z,4/30/2019 0:00,3.864379383,Working,51,
2019-05-01T05:00:00Z,5/1/2019 0:00,4.378430285,Working,51,
2019-05-02T05:00:00Z,5/2/2019 0:00,5.675276165,Working,51,
2019-05-03T05:00:00Z,5/3/2019 0:00,3.728212203,Working,51,
2019-05-04T05:00:00Z,5/4/2019 0:00,1.910180727,Working,51,
2019-05-05T05:00:00Z,5/5/2019 0:00,1.202158951,Working,51,
2019-05-06T05:00:00Z,5/6/2019 0:00,0.809690481,Working,51,
2019-05-07T05:00:00Z,5/7/2019 0:00,0.497491036,Working,51,
2019-05-08T05:00:00Z,5/8/2019 0:00,1.462233466,Working,51,
2019-05-09T05:00:00Z,5/9/2019 0:00,258.9158729,Working,51,
2019-05-10T05:00:00Z,5/10/2019 0:00,319.8338212,Working,51,
2019-05-11T05:00:00Z,5/11/2019 0:00,138.7827963,Working,51,
2019-05-12T05:00:00Z,5/12/2019 0:00,31.29240108,Working,51,
2019-05-13T05:00:00Z,5/13/2019 0:00,12.37062531,Working,51,
2019-05-14T05:00:00Z,5/14/2019 0:00,5.811837296,Working,51,
2019-05-15T05:00:00Z,5/15/2019 0:00,3.262220683,Working,51,
2019-05-16T05:00:00Z,5/16/2019 0:00,2.009074587,Working,51,
2019-05-17T05:00:00Z,5/17/2019 0:00,1.154237163,Working,51,
2019-05-18T05:00:00Z,5/18/2019 0:00,78.96634638,Working,51,
2019-05-19T05:00:00Z,5/19/2019 0:00,491.9841624,Working,51,
2019-05-20T05:00:00Z,5/20/2019 0:00,336.4217873,Working,51,
2019-05-21T05:00:00Z,5/21/2019 0:00,61.3997516,Working,51,
2019-05-22T05:00:00Z,5/22/2019 0:00,88.05640487,Working,51,
2019-05-23T05:00:00Z,5/23/2019 0:00,40.11942737,Working,51,
2019-05-24T05:00:00Z,5/24/2019 0:00,16.49204476,Working,51,
2019-05-25T05:00:00Z,5/25/2019 0:00,9.308971657,Working,51,
2019-05-26T05:00:00Z,5/26/2019 0:00,4.401762903,Working,51,
2019-05-27T05:00:00Z,5/27/2019 0:00,2.039638144,Working,51,
2019-05-28T05:00:00Z,5/28/2019 0:00,2.389501299,Working,51,
2019-05-29T05:00:00Z,5/29/2019 0:00,1.654050571,Working,51,
2019-05-30T05:00:00Z,5/30/2019 0:00,0.707594968,Working,51,
2019-05-31T05:00:00Z,5/31/2019 0:00,0.323992709,Working,51,
2019-06-01T05:00:00Z,6/1/2019 0:00,0.149390583,Working,51,
2019-06-02T05:00:00Z,6/2/2019 0:00,0.062856161,Working,51,
2019-06-03T05:00:00Z,6/3/2019 0:00,0.034021991,Working,51,
2019-06-04T05:00:00Z,6/4/2019 0:00,0.03100925,Working,51,
2019-06-05T05:00:00Z,6/5/2019 0:00,4.5258068,Working,51,
2019-06-06T05:00:00Z,6/6/2019 0:00,2.732408224,Working,51,
2019-06-07T05:00:00Z,6/7/2019 0:00,0.736404147,Working,51,
2019-06-08T05:00:00Z,6/8/2019 0:00,0.31840631,Working,51,
2019-06-09T05:00:00Z,6/9/2019 0:00,0.216204082,Working,51,
2019-06-10T05:00:00Z,6/10/2019 0:00,0.236429288,Working,51,
2019-06-11T05:00:00Z,6/11/2019 0:00,0.231198081,Working,51,
2019-06-12T05:00:00Z,6/12/2019 0:00,0.255324852,Working,51,
2019-06-13T05:00:00Z,6/13/2019 0:00,0.202613616,Working,51,
2019-06-14T05:00:00Z,6/14/2019 0:00,0.290933455,Working,51,
2019-06-15T05:00:00Z,6/15/2019 0:00,0.348465601,Working,51,
2019-06-16T05:00:00Z,6/16/2019 0:00,0.423553654,Working,51,
2019-06-17T05:00:00Z,6/17/2019 0:00,0.550541211,Working,51,
2019-06-18T05:00:00Z,6/18/2019 0:00,0.922213693,Working,51,
2019-06-19T05:00:00Z,6/19/2019 0:00,0.783578196,Working,51,
2019-06-20T05:00:00Z,6/20/2019 0:00,0.676464604,Working,51,
2019-06-21T05:00:00Z,6/21/2019 0:00,0.717912976,Working,51,
2019-06-22T05:00:00Z,6/22/2019 0:00,0.679950733,Working,51,
2019-06-23T05:00:00Z,6/23/2019 0:00,0.888943146,Working,51,
2019-06-24T05:00:00Z,6/24/2019 0:00,1.245805825,Working,51,
2019-06-25T05:00:00Z,6/25/2019 0:00,1.035499052,Working,51,
2019-06-26T05:00:00Z,6/26/2019 0:00,0.953409554,Working,51,
2019-06-27T05:00:00Z,6/27/2019 0:00,1.174190267,Working,51,
2019-06-28T05:00:00Z,6/28/2019 0:00,1.148441378,Working,51,
2019-06-29T05:00:00Z,6/29/2019 0:00,1.010421353,Working,51,
2019-06-30T05:00:00Z,6/30/2019 0:00,1.136233643,Working,51,
2019-07-01T05:00:00Z,7/1/2019 0:00,2.185903642,Working,51,
2019-07-02T05:00:00Z,7/2/2019 0:00,1.895084033,Working,51,
2019-07-03T05:00:00Z,7/3/2019 0:00,1.802048127,Working,51,
2019-07-04T05:00:00Z,7/4/2019 0:00,15.50003846,Working,51,
2019-07-05T05:00:00Z,7/5/2019 0:00,34.95524618,Working,51,
2019-07-06T05:00:00Z,7/6/2019 0:00,4.628909377,Working,51,
2019-07-07T05:00:00Z,7/7/2019 0:00,1.081656545,Working,51,
2019-07-08T05:00:00Z,7/8/2019 0:00,0.390465854,Working,51,
2019-07-09T05:00:00Z,7/9/2019 0:00,0.182006075,Working,51,
2019-07-10T05:00:00Z,7/10/2019 0:00,0.339792256,Working,51,
2019-07-11T05:00:00Z,7/11/2019 0:00,0.151137642,Working,51,
2019-07-12T05:00:00Z,7/12/2019 0:00,0.114392989,Working,51,
2019-07-13T05:00:00Z,7/13/2019 0:00,0.096502425,Working,51,
2019-07-14T05:00:00Z,7/14/2019 0:00,0.087153138,Working,51,
2019-07-15T05:00:00Z,7/15/2019 0:00,0.091195551,Working,51,
2019-07-16T05:00:00Z,7/16/2019 0:00,0.08378184,Working,51,
2019-07-17T05:00:00Z,7/17/2019 0:00,0.08051807,Working,51,
2019-07-18T05:00:00Z,7/18/2019 0:00,0.189655391,Working,51,
2019-07-19T05:00:00Z,7/19/2019 0:00,0.214661506,Working,51,
2019-07-20T05:00:00Z,7/20/2019 0:00,0.168135767,Working,51,
2019-07-21T05:00:00Z,7/21/2019 0:00,0.143716133,Working,51,
2019-07-22T05:00:00Z,7/22/2019 0:00,0.127403095,Working,51,
2019-07-23T05:00:00Z,7/23/2019 0:00,0.133402005,Working,51,
2019-07-24T05:00:00Z,7/24/2019 0:00,0.132926402,Working,51,
2019-07-25T05:00:00Z,7/25/2019 0:00,0.134726715,Working,51,
2019-07-26T05:00:00Z,7/26/2019 0:00,0.181058498,Working,51,
2019-07-27T05:00:00Z,7/27/2019 0:00,0.209597554,Working,51,
2019-07-28T05:00:00Z,7/28/2019 0:00,0.285095638,Working,51,
2019-07-29T05:00:00Z,7/29/2019 0:00,0.670218052,Working,51,
2019-07-30T05:00:00Z,7/30/2019 0:00,0.30721377,Working,51,
2019-07-31T05:00:00Z,7/31/2019 0:00,0.272755958,Working,51,
2019-08-01T05:00:00Z,8/1/2019 0:00,0.288072637,Working,51,
2019-08-02T05:00:00Z,8/2/2019 0:00,0.298503702,Working,51,
2019-08-03T05:00:00Z,8/3/2019 0:00,0.308075191,Working,51,
2019-08-04T05:00:00Z,8/4/2019 0:00,0.309648031,Working,51,
2019-08-05T05:00:00Z,8/5/2019 0:00,0.465834077,Working,51,
2019-08-06T05:00:00Z,8/6/2019 0:00,0.414486245,Working,51,
2019-08-07T05:00:00Z,8/7/2019 0:00,0.532922392,Working,51,
2019-08-08T05:00:00Z,8/8/2019 0:00,0.434232268,Working,51,
2019-08-09T05:00:00Z,8/9/2019 0:00,0.262042357,Working,51,
2019-08-10T05:00:00Z,8/10/2019 0:00,0.2529467,Working,51,
2019-08-11T05:00:00Z,8/11/2019 0:00,0.250398263,Working,51,
2019-08-12T05:00:00Z,8/12/2019 0:00,0.255259057,Working,51,
2019-08-13T05:00:00Z,8/13/2019 0:00,0.383542348,Working,51,
2019-08-14T05:00:00Z,8/14/2019 0:00,0.284525057,Working,51,
2019-08-15T05:00:00Z,8/15/2019 0:00,0.22846919,Working,51,
2019-08-16T05:00:00Z,8/16/2019 0:00,0.290386225,Working,51,
2019-08-17T05:00:00Z,8/17/2019 0:00,0.251788211,Working,51,
2019-08-18T05:00:00Z,8/18/2019 0:00,0.346896531,Working,51,
2019-08-19T05:00:00Z,8/19/2019 0:00,0.278910358,Working,51,
2019-08-20T05:00:00Z,8/20/2019 0:00,0.328039745,Working,51,
2019-08-21T05:00:00Z,8/21/2019 0:00,0.338194564,Working,51,
2019-08-22T05:00:00Z,8/22/2019 0:00,0.261508682,Working,51,
2019-08-23T05:00:00Z,8/23/2019 0:00,0.255265739,Working,51,
2019-08-24T05:00:00Z,8/24/2019 0:00,0.255241226,Working,51,
2019-08-25T05:00:00Z,8/25/2019 0:00,0.25861181,Working,51,
2019-08-26T05:00:00Z,8/26/2019 0:00,0.417620936,Working,51,
2019-08-27T05:00:00Z,8/27/2019 0:00,0.699142506,Working,51,
2019-08-28T05:00:00Z,8/28/2019 0:00,0.431305331,Working,51,
2019-08-29T05:00:00Z,8/29/2019 0:00,0.349407714,Working,51,
2019-08-30T05:00:00Z,8/30/2019 0:00,0.321300013,Working,51,
2019-08-31T05:00:00Z,8/31/2019 0:00,0.296811163,Working,51,
2019-09-01T05:00:00Z,9/1/2019 0:00,0.297395322,Working,51,
2019-09-02T05:00:00Z,9/2/2019 0:00,0.343190103,Working,51,
2019-09-03T05:00:00Z,9/3/2019 0:00,0.840878838,Working,51,
2019-09-04T05:00:00Z,9/4/2019 0:00,0.512865442,Working,51,
2019-09-05T05:00:00Z,9/5/2019 0:00,0.46579937,Working,51,
